시군구,단지명,전용면적(제곱미터),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
인천광역시 남동구 간석동,약산빌라(가),36.075,2024-09,7,6800,,1990,풀무로 32-8,,중개거래,인천 남동구+인천 부평구
인천광역시 남동구 간석동,두산빌라트(다동),28.06,2024-09,7,18045,,2002,이화로29번길 15,,중개거래,인천 남동구
인천광역시 남동구 간석동,그린하이츠빌라,40.8,2024-09,7,21000,,2008,경인로600번길 25,,중개거래,인천 남동구
인천광역시 남동구 남촌동,대진빌라,38.52,2024-09,7,7450,,1991,남촌동로46번길 6-5,,중개거래,인천 남동구
인천광역시 남동구 구월동,"덕진맨숀빌리지(A,B동)",35.51,2024-09,7,7200,,1991,남동대로711번길 26-7,,중개거래,서울 관악구
인천광역시 남동구 남촌동,덕우빌라(1동),36.15,2024-09,7,5500,,1990,남촌동로16번길 31,,중개거래,인천 남동구
인천광역시 남동구 남촌동,레미안빌,56.51,2024-09,6,10000,,2002,남촌로 68-20,,직거래,
인천광역시 남동구 구월동,성심2차,32.97,2024-09,6,5000,,1997,구월말로39번길 38-1,,중개거래,충북 청주시 청원구
인천광역시 남동구 구월동,동우빌라(가동),45.3,2024-09,6,3500,,1990,남동대로725번길 22,,중개거래,인천 남동구
인천광역시 남동구 구월동,MK플로리체,71.62,2024-09,6,18200,,2015,문화서로89번길 10,,중개거래,인천 남동구
인천광역시 남동구 구월동,노블리스빌,51.54,2024-09,5,16500,,2013,호구포로800번길 21-12,,중개거래,인천 남동구
인천광역시 남동구 간석동,백양빌라,24.99,2024-09,5,2300,,1996,간석로87번길 9-11,,직거래,
인천광역시 남동구 구월동,백합빌라,34.89,2024-09,5,10500,,1989,복개서로 63,,직거래,
인천광역시 남동구 구월동,신용빌라,39.84,2024-09,5,10000,,1993,구월남로260번길 12,,직거래,
인천광역시 남동구 간석동,효진빌라,29.9,2024-09,5,2200,,1997,용천로 194-20,,직거래,
인천광역시 남동구 만수동,삼미빌라(879-1)8동,40.97,2024-09,5,8500,,1990,만경로18번길 4,,중개거래,인천 남동구
인천광역시 남동구 구월동,태정빌라(3동),32.26,2024-09,4,7500,,1990,석산로228번길 69,,중개거래,인천 부평구
인천광역시 남동구 만수동,그린빌라(2동),30.95,2024-09,4,8000,,1988,복개동로34번길 5,,직거래,
인천광역시 남동구 구월동,남인빌라(1251-8),47,2024-09,4,7700,,1992,호구포로866번길 15,,중개거래,인천 남동구
인천광역시 남동구 구월동,동아빌라(나동),36.28,2024-09,4,8900,,1990,용천로11번길 17,,중개거래,인천 남동구
인천광역시 남동구 간석동,은성주택109동,75.58,2024-09,4,14800,,2003,호구포로888번길 22-1,,중개거래,인천 남동구
인천광역시 남동구 남촌동,대호빌라(A-B동),37.41,2024-09,4,2000,,1993,남촌동로45번길 10,,직거래,
인천광역시 남동구 도림동,드림캐슬,67.51,2024-09,3,14700,,2008,도림로49번길 7-20,,중개거래,인천 남동구
인천광역시 남동구 남촌동,동도빌리지(1동),29.29,2024-09,3,4700,,1993,남촌동로3번길 53,,중개거래,인천 남동구
인천광역시 남동구 간석동,동이화이트빌B동,58.61,2024-09,2,12000,,2002,경인로599번길 26-10,,중개거래,인천 남동구
인천광역시 남동구 구월동,대동빌라(1224-8),38.16,2024-09,2,5500,,1994,호구포로765번길 66,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 간석동,청구빌라(가동),31.64,2024-09,2,15665,,1990,이화로 9,,중개거래,경기 수원시 팔달구+인천 남동구
인천광역시 남동구 간석동,동남주택(7동),45.55,2024-09,2,22140,,1986,이화로29번길 13-2,,중개거래,서울 동대문구
인천광역시 남동구 만수동,송정(1097-15)1동,34.92,2024-09,2,5100,,1990,담방로60번길 35,,직거래,
인천광역시 남동구 간석동,청양빌라108동,52.41,2024-09,1,8250,,1995,간석로72번길 5-17,,직거래,
인천광역시 남동구 간석동,성광빌라(2동),40.46,2024-08,31,15795,,1993,석산로 127-11,,중개거래,서울 동대문구+인천 남동구
인천광역시 남동구 구월동,청양빌라(1158-5),39.04,2024-08,31,8000,,1993,성말로53번길 27-10,2024-09-20,중개거래,인천 남동구
인천광역시 남동구 구월동,청양빌라(1158-5),39.04,2024-08,31,8000,,1993,성말로53번길 27-10,,중개거래,인천 남동구
인천광역시 남동구 구월동,금보빌라(5동),35.42,2024-08,31,4000,,1991,호구포로744번길 60-3,,중개거래,인천 남동구
인천광역시 남동구 논현동,이안더테라스,115.2076,2024-08,31,49000,,2017,에코중앙로84번길 42,,중개거래,인천 남동구
인천광역시 남동구 간석동,"이성아트빌라(A,B동)",39.12,2024-08,31,17530,,1996,석산로131번길 60,,중개거래,인천 남동구
인천광역시 남동구 간석동,약산빌라(가),36.075,2024-08,31,6800,,1990,풀무로 32-8,,중개거래,인천 남동구+인천 부평구
인천광역시 남동구 장수동,유엔빌리지#6,52.38,2024-08,30,14000,,2012,장자북로 10,,중개거래,인천 부평구
인천광역시 남동구 도림동,오복빌라(108-109동),41.55,2024-08,30,2800,,1993,도림로34번길 11-15,,중개거래,인천 남동구
인천광역시 남동구 간석동,대도빌라,30.17,2024-08,30,17575,,1994,이화로 28,,중개거래,인천 남동구
인천광역시 남동구 간석동,그린빌라트,39.79,2024-08,30,18000,,2001,이화로40번길 8,,중개거래,인천 남동구
인천광역시 남동구 간석동,궁전빌라,37.56,2024-08,30,7500,,1995,용천로176번길 67-8,,중개거래,인천 남동구
인천광역시 남동구 간석동,신성빌라1동,31.06,2024-08,30,3900,,1996,간석로87번길 15-6,,중개거래,인천 남동구
인천광역시 남동구 만수동,대산빌라(111-322)5동,32.485,2024-08,30,6000,,1990,백범로206번길 47-1,,직거래,
인천광역시 남동구 구월동,목련빌라,37.01,2024-08,30,7000,,1991,복개서로35번길 17-4,,중개거래,경기 양주시
인천광역시 남동구 구월동,삼성그린맨션(2동),59.97,2024-08,30,13300,,1997,인주대로604번길 49-29,,중개거래,인천 남동구
인천광역시 남동구 구월동,제일그린빌라(A동),54.265,2024-08,29,5450,,1995,복개서로35번길 23,,중개거래,인천 부평구
인천광역시 남동구 간석동,희망아트빌,45.76,2024-08,29,6000,,2002,석산로 195-8,,직거래,
인천광역시 남동구 만수동,아남타운,62.02,2024-08,29,14000,,2002,담방서로17번길 28,,중개거래,인천 남동구
인천광역시 남동구 만수동,한나하이트빌,39.23,2024-08,29,8500,,2002,만수로75번길 13-3,,직거래,
인천광역시 남동구 구월동,정남(B동),39.54,2024-08,29,12000,,1991,구월말로3번길 50-14,,중개거래,인천 남동구
인천광역시 남동구 만수동,한성빌라(842-27)나동,37.69,2024-08,28,6200,,1991,서판로64번길 18,,중개거래,인천 남동구
인천광역시 남동구 구월동,이화빌라(4동),37.605,2024-08,28,9000,,1989,용천로17번길 50-20,,중개거래,인천 남동구
인천광역시 남동구 구월동,산토리니빌(1143-29),48.29,2024-08,28,14140,,2020,인주대로623번길 35,,직거래,
인천광역시 남동구 간석동,우성빌라(가),37.13,2024-08,28,4500,,1987,백범로248번길 65,,중개거래,인천 남동구
인천광역시 남동구 간석동,현대캐슬,51.93,2024-08,28,12500,,2010,석산로207번길 34-4,,중개거래,인천 남동구
인천광역시 남동구 서창동,LG스위트홈2차201동,72.35,2024-08,28,20000,,2008,장아산로189번길 14,,중개거래,경기 시흥시+인천 남동구
인천광역시 남동구 만수동,창영그린빌라(111-32)D동,36.63,2024-08,28,6500,,1996,서판로 72,,중개거래,인천 남동구
인천광역시 남동구 만수동,삼익빌라,37.02,2024-08,28,5000,,1995,장승남로69번길 30,,직거래,
인천광역시 남동구 만수동,신동아빌라9차,38.34,2024-08,28,6500,,1990,복개동로56번길 20,,직거래,
인천광역시 남동구 간석동,메트로캐슬,59.51,2024-08,27,19000,,2018,용천로152번길 13,,중개거래,인천 남동구
인천광역시 남동구 구월동,성신빌라,24.12,2024-08,27,4500,,1994,문화서로61번길 42,,중개거래,인천 부평구
인천광역시 남동구 논현동,한양수자인아르디에,65.0016,2024-08,27,35000,,2017,앵고개로815번길 19,,중개거래,인천 남동구
인천광역시 남동구 논현동,한양수자인아르디에,65.0016,2024-08,27,34400,,2017,앵고개로815번길 19,,중개거래,인천 남동구
인천광역시 남동구 만수동,대성빌라,35.7,2024-08,27,5500,,1990,서판로59번길 7,,직거래,
인천광역시 남동구 구월동,동남하이빌(9-10동),36.43,2024-08,26,6500,,1991,호구포로739번길 92,,중개거래,인천 미추홀구
인천광역시 남동구 남촌동,성지빌라,41.72,2024-08,26,6000,,1995,남촌로100번길 3-12,,직거래,
인천광역시 남동구 간석동,동경하이츠,50.01,2024-08,26,12000,,2002,석산로62번길 16,,중개거래,인천 남동구
인천광역시 남동구 간석동,약산빌라8동,39.74,2024-08,26,6500,,1997,용천로194번길 4-19,,중개거래,인천 남동구
인천광역시 남동구 구월동,미광맨션(1동),57.76,2024-08,26,10900,,1995,구월말로39번길 50-3,2024-09-10,중개거래,인천 남동구
인천광역시 남동구 남촌동,성지빌라,41.72,2024-08,25,6800,,1995,남촌로100번길 3-12,,중개거래,인천 남동구
인천광역시 남동구 만수동,동도빌라(901-37)6동,32.01,2024-08,25,2500,,1990,구월말로 99-3,,중개거래,인천 남동구
인천광역시 남동구 만수동,현일(5-454)110동,40.56,2024-08,24,8500,,1996,만수로111번길 16,,중개거래,인천 남동구
인천광역시 남동구 간석동,"극동빌라(A,B동)",34.47,2024-08,24,15530,,1996,예술로330번길 50,,중개거래,인천 미추홀구
인천광역시 남동구 서창동,삼성탑스빌,51.78,2024-08,23,9500,,2007,장아산로 204,,중개거래,인천 남동구
인천광역시 남동구 간석동,청실빌라,30.6,2024-08,23,4680,,1996,용천로176번길 37-6,,직거래,
인천광역시 남동구 간석동,청실빌라,31.74,2024-08,23,4510,,1996,용천로176번길 37-6,,직거래,
인천광역시 남동구 구월동,동남하이빌(7-8동),36.43,2024-08,22,3800,,1991,호구포로739번길 94-1,,중개거래,인천 남동구
인천광역시 남동구 만수동,대산빌라(111-322)5동,32.485,2024-08,22,6200,,1990,백범로206번길 47-1,,중개거래,인천 남동구
인천광역시 남동구 논현동,대양빌라(9-10동),39.39,2024-08,22,11300,,1990,소래로121번길 7-1,,직거래,
인천광역시 남동구 간석동,동호리치빌,47.925,2024-08,21,23110,,2001,석산로131번길 57,,중개거래,인천 남동구
인천광역시 남동구 만수동,현대맨션(855-11),36.32,2024-08,21,6000,,1991,백범로214번길 41-1,,중개거래,인천 남동구
인천광역시 남동구 간석동,우전빌라,58.95,2024-08,21,15700,,1983,남동대로898번길 32,,중개거래,인천 남동구
인천광역시 남동구 구월동,신대원빌라(다동),48.06,2024-08,21,4000,,1996,모래내로 14-6,,중개거래,인천 남동구
인천광역시 남동구 장수동,중앙힐타운3차(783-1),68.62,2024-08,21,13500,,2008,장수로 22-1,,중개거래,경기 시흥시+인천 남동구
인천광역시 남동구 구월동,가든빌라(7동),35.66,2024-08,21,10500,,1989,인주대로751번길 20-8,,직거래,
인천광역시 남동구 만수동,우진베스트빌,30.55,2024-08,21,9800,,2017,인주대로887번길 49,,중개거래,인천 남동구
인천광역시 남동구 도림동,벽산빌6차2동,51.88,2024-08,20,13500,,2010,도림로 39,,직거래,
인천광역시 남동구 만수동,진양(857-25)2동,36.15,2024-08,20,2500,,1990,백범로214번길 12,,직거래,
인천광역시 남동구 만수동,삼성맨션(899-31),70.07,2024-08,20,10000,,2003,구월말로109번길 6-1,,중개거래,인천 남동구
인천광역시 남동구 만수동,부흥빌라(1동),35.36,2024-08,20,7000,,1989,구월남로342번길 14,,중개거래,인천 남동구
인천광역시 남동구 장수동,중앙힐타운3차(783-1),60.4,2024-08,20,16700,,2008,장수로 22,,중개거래,인천 남동구
인천광역시 남동구 간석동,선경(B),43.9,2024-08,20,9500,,1987,남동대로884번길 44-1,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 구월동,삼원빌라(다동),35.91,2024-08,20,3300,,1989,구월말로 40-7,,직거래,
인천광역시 남동구 구월동,"성화그린타운(301,302동)",41.47,2024-08,20,7700,,1994,성말로 48,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 만수동,이삭아트빌,47.66,2024-08,20,9500,,2002,담방서로3번길 13,,중개거래,인천 부평구
인천광역시 남동구 서창동,제이클래스,52.86,2024-08,20,15709,,2018,장아산로174번길 30,,직거래,
인천광역시 남동구 도림동,"신안레미안A,B동",55.22,2024-08,19,12500,,2010,도리미로1번길 32,,직거래,
인천광역시 남동구 구월동,동광빌라(2동),36.66,2024-08,19,9200,,1989,구월말로27번길 84,,중개거래,인천 남동구
인천광역시 남동구 간석동,현대빌라나동,40.285,2024-08,19,5900,,1990,평온로6번길 33,,중개거래,인천 부평구
인천광역시 남동구 만수동,산들애다동,64.3575,2024-08,19,17300,,2016,복개동로38번길 45,,중개거래,인천 남동구
인천광역시 남동구 남촌동,세일빌라(7-8동),37.96,2024-08,19,6000,,1996,남촌로67번길 13,,직거래,
인천광역시 남동구 논현동,한양수자인아르디에,65.0016,2024-08,17,50000,,2017,앵고개로815번길 19,,중개거래,인천 남동구
인천광역시 남동구 간석동,영진맨션15차,48.24,2024-08,17,23232,,2003,석산로131번길 29-8,,중개거래,인천 남동구
인천광역시 남동구 간석동,성지그린빌라동,38.67,2024-08,17,14400,,2001,석정로 559-1,,중개거래,인천 미추홀구+인천 연수구
인천광역시 남동구 만수동,아트빌라(953-26)2동,41.94,2024-08,16,8000,,1990,하촌로59번길 10-10,,직거래,
인천광역시 남동구 구월동,MK플로리체,66.83,2024-08,16,17500,,2015,문화서로89번길 10-1,,중개거래,인천 연수구
인천광역시 남동구 구월동,웅빈하이츠8차(나동),51.68,2024-08,16,11000,,2001,문화서로61번길 4,,중개거래,인천 미추홀구
인천광역시 남동구 만수동,삼성빌라(871-24)1동,18.42,2024-08,16,700,,1992,백범로180번길 24,,직거래,
인천광역시 남동구 구월동,구월타운A동(1089-2),67.04,2024-08,15,14700,,2001,문화로169번길 43,,중개거래,인천 남동구
인천광역시 남동구 만수동,창영그린빌라(111-32)D동,38.25,2024-08,15,5000,,1996,서판로 72,,중개거래,인천 남동구
